Name,Smiles,drugbank_id
4-Oxoretinol,C\C(=C/CO)\C=C\C=C(/C)\C=C\C1=C(C)C(=O)CCC1(C)C,DB02699
3-Deoxy-D-Glucosamine,[H][C@@]1(N)C[C@]([H])(O)[C@@]([H])(CO)O[C@]1([H])O,DB02700
Nicotinamide,NC(=O)C1=CC=CN=C1,DB02701
XV638,[H][C@]1(CC2=CC=CC=C2)N(CC2=CC(=CC=C2)C(=O)NC2=NC=CS2)C(=O)N(CC2=CC(=CC=C2)C(=O)NC2=NC=CS2)[C@]([H])(CC2=CC=CC=C2)[C@]([H])(O)[C@@]1([H])O,DB02702
Fusidic acid,[H][C@@]12C[C@@H](O)[C@@]3([H])[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@]4([H])CC[C@]3(C)[C@@]1(C)C[C@H](OC(C)=O)\C2=C(\CCC=C(C)C)C(O)=O,DB02703
"(2R,3R,4R,5R)-3,4-Dihydroxy-N,N'-bis[(1S,2R)-2-hydroxy-2,3-dihydro-1H-inden-1-yl]-2,5-bis(2-phenylethyl)hexanediamide",O[C@@H]([C@H](O)[C@@H](CCC1=CC=CC=C1)C(=O)N[C@@H]1[C@H](O)CC2=C1C=CC=C2)[C@@H](CCC1=CC=CC=C1)C(=O)N[C@@H]1[C@H](O)CC2=C1C=CC=C2,DB02704
"6-[N-(1-Isopropyl-1,2,3,4-Tetrahydro-7-Isoquinolinyl)Carbamyl]-2-Naphthalenecarboxamidine",[H][C@]1(NCCC2=C1C=C(NC(=O)C1=CC=C3C=C(C=CC3=C1)C(N)=N)C=C2)C(C)C,DB02705
Mercaptocarboxylate Inhibitor,[H][C@](CS)(CCC1=CC=CC=C1)C(=O)N=C(C(O)=O)C1=CC=C(CN2C=NN=N2)S1,DB02706
Pentyl Trihydrogen Diphosphate,CCCCCO[P@](O)(=O)OP(O)(O)=O,DB02707
Resveratrol,OC1=CC=C(\C=C\C2=CC(O)=CC(O)=C2)C=C1,DB02709
"2,3,-Dihydroxybenzoylserine",[H][C@@](CO)(NC(=O)C1=C(O)C(O)=CC=C1)C(O)=O,DB02710
"4-{2,6,8-Trioxo-9-[(2S,3R,4R)-2,3,4,5-Tetrahydroxypentyl]-1,2,3,6,8,9-Hexahydro-7h-Purin-7-Yl}Butyl Dihydrogen Phosphate",OC[C@@H](O)[C@H](O)[C@@H](O)CN1C(=O)N(CCCCOP(O)(O)=O)C2=C1NC(=O)NC2=O,DB02711
Sorbinil,FC1=CC=C2OCC[C@]3(NC(=O)NC3=O)C2=C1,DB02712
Acetylamino-Acetic Acid,CC(=O)NCC(O)=O,DB02713
3'-Uridinemonophosphate,OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=CC(=O)NC1=O,DB02714
Compound 18,[H][C@](C)(COC1=CC=C(C=C1)[C@]1([H])OC2=C(S[C@]1([H])C1=CC=C(O)C=C1)C=C(O)C=C2)N1CCCC1,DB02715
7-methyl-guanosine-5'-triphosphate,C[N+]1=CN([C@@H]2O[C@H](COP(O)(=O)OP(O)(=O)OP(O)(O)=O)[C@@H](O)[C@H]2O)C2=C1C(=O)NC(N)=N2,DB02716
Cellotetraose,[H][C@@]1(O)O[C@]([H])(CO)[C@@]([H])(O[C@]2([H])O[C@]([H])(CO)[C@@]([H])(O[C@]3([H])O[C@]([H])(CO)[C@@]([H])(O[C@]4([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]4([H])O)[C@]([H])(O)[C@@]3([H])O)[C@]([H])(O)[C@@]2([H])O)[C@]([H])(O)[C@@]1([H])O,DB02717
C-(1-hydrogyl-beta-D-glucopyranosyl) formamide,[H]N([H])C(=O)[C@]1(O)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,DB02719
alpha-D-glucopyranosyl-2-carboxylic acid amide,[H]N([H])C(=O)[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,DB02720
4-Iodopyrazole,IC1=CNN=C1,DB02721
4-O-methyl-beta-D-glucuronic acid,CO[C@H]1[C@H](O)[C@@H](O)[C@H](O)O[C@@H]1C(O)=O,DB02722
"4-Oxo-2-Phenylmethanesulfonyl-Octahydro-Pyrrolo[1,2-a]Pyrazine-6-Carboxylic Acid [1-(N-Hydroxycarbamimidoyl)-Piperidin-4-Ylmethyl]-Amide",O\N=C(/N)N1CCC(CC1)CNC(=O)[C@@H]1CC[C@H]2CN(CC(=O)N12)S(=O)(=O)CC1=CC=CC=C1,DB02723
Delta-2-Albomycin A1,O1N2C(=[O+][Fe-3]1134ON(C(=[O+]1)C)CCC[C@](C(=O)N[C@@](C(=O)N[C@@](C(O)=O)([C@@]([C@]1(S[C@@](N5C=C\C(=N\C(N)=O)N(C5=O)C)([C@@]([C@]1([H])O)([H])O)[H])[H])([H])O)[H])([H])CO)([H])NC([C@@]([H])(CCCN(O3)C(=[O+]4)C)NC([C@]([H])(N)CCC2)=O)=O)C,DB02724
"2-Amino-4-(4-Amino-Cyclohexa-2,5-Dienyl)-Butyric Acid",[H][C@](N)(CC[C@@]1([H])C=CC([H])(N)C=C1)C(O)=O,DB02725
2-Phosphoglycolic Acid,OC(=O)COP(O)(O)=O,DB02726
2-butyl-1-hydroxyguanidine,CCCC\N=C(/N)NO,DB02727
7-Hydroxy-2-Oxo-Chromene-3-Carboxylic Acid Ethyl Ester,CCOC(=O)C1=CC2=CC=C(O)C=C2OC1=O,DB02728
SD146,O[C@@H]1[C@@H](O)[C@@H](CC2=CC=CC=C2)N(CC2=CC=CC(=C2)C(=O)NC2=NC3=C(N2)C=CC=C3)C(=O)N(CC2=CC(=CC=C2)C(=O)NC2=NC3=C(N2)C=CC=C3)[C@@H]1CC1=CC=CC=C1,DB02729
4-Methylthio-Alpha-D-Mannose,[H][C@]1(O)O[C@]([H])(CO)[C@@]([H])(SC)[C@]([H])(O)[C@@]1([H])O,DB02730
Ethylmercurithiosalicylic acid,CC[Hg]SC1=CC=CC=C1C(O)=O,DB02731
"[(2R,3S,4R,5R)-5-(4-acetonyl-3-carbamoyl-pyridin-1-ium-1-yl)-3,4-dihydroxy-tetrahydrofuran-2-yl]methyl [[(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxy-tetrahydrofuran-2-yl]methoxy-hydroxy-phosphoryl] phosphate",[H]N([H])C(=O)C1=C(CC(C)=O)C=C[N+](=C1)[C@@H]1O[C@H](COP([O-])(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=NC3=C(N=CN=C23)N([H])[H])[C@@H](O)[C@H]1O,DB02732
Purvalanol,[H][C@@](CO)(NC1=NC2=C(N=CN2C(C)C)C(NC2=CC=C(C(O)=O)C(Cl)=C2)=N1)C(C)C,DB02733
4-Deoxy-D-Mannuronic Acid,[H][C@@]1(O)OC(=C[C@]([H])(O)[C@]1([H])O)C(O)=O,DB02734
2-Amino-3-Oxo-4-Sulfo-Butyric Acid,[H][C@@](N)(C(O)=O)[C@@]([H])(O)OS(O)(=O)=O,DB02735
Acetamide,CC(N)=O,DB02736
Adenosine-5'-Pentaphosphate,NC1=C2N=CN([C@@H]3O[C@H](CO[P@@](O)(=O)O[P@](O)(=O)O[P@@](O)(=O)O[P@@](O)(=O)OP(O)(O)=O)[C@@H](O)[C@H]3O)C2=NC=N1,DB02738
3-Indolebutyric Acid,OC(=O)CCCC1=CNC2=C1C=CC=C2,DB02740
CD564,CC1(C)CCC(C)(C)C2=C1C=CC(=C2)C(=O)C1=CC2=C(C=C1)C=C(C=C2)C(O)=O,DB02741
Kifunensine,[H][C@]12NC(=O)C(=O)N1[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@]2([H])O,DB02742
beta-D-galactopyranosyl-(1->4)-beta-D-galactopyranose,[H][C@@]1(O)O[C@]([H])(CO)[C@]([H])(O[C@]2([H])O[C@]([H])(CO)[C@]([H])(O)[C@]([H])(O)[C@@]2([H])O)[C@]([H])(O)[C@@]1([H])O,DB02743
RPR131247,NC(=N)C1=CC=C(O)C(CN2CC[C@H](NS(=O)(=O)C3=CC4=C(S3)C=CC=N4)C2=O)=C1,DB02744
Uridine,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC(=O)NC1=O,DB02745
Phthalic Acid,OC(=O)C1=CC=CC=C1C(O)=O,DB02746
Diamino-N-[(4S)-5-anilino-4-{[(2S)-2-{[(1R)-1-carboxyethyl]amino}-4-phenylbutanoyl]amino}-5-oxopentyl]methaniminium,[H]N([H])C(N([H])[H])=[N+]([H])CCC[C@H](N([H])C(=O)[C@H](CCC1=CC=CC=C1)N([H])[C@H](C)C(O)=O)C(=O)N([H])C1=CC=CC=C1,DB02747
Pyromellitic Acid,OC(=O)C1=CC(C(O)=O)=C(C=C1C(O)=O)C(O)=O,DB02749
S-(Methylmercury)-L-Cysteine,C[Hg]SC[C@@H](N)C(O)=O,DB02750
Glycocyamine,NC(N)=NCC(O)=O,DB02751
Tosyl-D-Proline,[H][C@@]1(CCCN1S(=O)(=O)C1=CC=C(C)C=C1)C(O)=O,DB02752
Selenoinosine,[H][C@]1(CO)O[C@@]([H])(N2C=NC3=C2N=CN=C3[SeH])[C@]([H])(O)[C@]1([H])O,DB02753
"9-Butyl-8-(3,4,5-Trimethoxybenzyl)-9h-Purin-6-Amine",CCCCN1C(CC2=CC(OC)=C(OC)C(OC)=C2)=NC2=C(N)N=CN=C12,DB02754
1-3 Sugar Ring of Pentamannosyl 6-Phosphate,[H][C@]1(O)O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O[C@@]2([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O[C@@]3([H])O[C@]([H])(COP(O)(O)=O)[C@@]([H])(O)[C@]([H])(O)[C@]3([H])O)[C@]2([H])O)[C@]1([H])O,DB02755
Pyroquilon,O=C1CCC2=CC=CC3=C2N1CC3,DB02756
Pyrazole,N1C=CC=N1,DB02757
Indolepropionic acid,OC(=O)CCC1=CNC2=CC=CC=C12,DB02758
4-methyl-umbelliferyl-N-acetyl-chitobiose,[H]N([C@H]1[C@H](O[C@@H]2[C@@H](CO)O[C@@H](OC3=CC4=C(C=C3)C(C)=CC(=O)O4)[C@H](N([H])C(C)=O)[C@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O)C(C)=O,DB02759
"1,6-Di-O-Phosphono-D-Allitol",[H][C@](O)(COP(O)(O)=O)[C@]([H])(O)[C@]([H])(O)[C@]([H])(O)COP(O)(O)=O,DB02760
S-Mercaptocysteine,N[C@@H](CSS)C(O)=O,DB02761
RU79072,OP(O)(=O)OC1=CC=CC2=CC=C(N=C12)C#N,DB02762
5-Mercapto-2-Nitro-Benzoic Acid,OC(=O)C1=CC(S)=CC=C1[N+]([O-])=O,DB02763
R-9-(2-hydroxypropyl)adenine,C[C@@H](O)CN1C=NC2=C1N=CN=C2N,DB02765
N-[(2R)-4-diazonio-3-oxoniumylidene-1-phenylbutan-2-yl]-1-phenylmethoxymethanimidate,[O-]\C(OCC1=CC=CC=C1)=N/[C@H](CC1=CC=CC=C1)C(=[OH+])C[N+]#N,DB02766
(R)-3-hydroxytetradecanoic acid,CCCCCCCCCCC[C@@H](O)CC(O)=O,DB02767
Tert-Butyloxycarbonyl Group,CC(C)(C)OC=O,DB02768
7-alpha-D-Ribofuranosyl-2-aminopurine-5'-phosphate,[H]N([H])C1=NC=C2N(C=NC2=N1)[C@H]1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]1O,DB02770
Sucrose,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,DB02772
(3-Chloro-4-Propoxy-Phenyl)-Acetic Acid,CCCOC1=CC=C(CC(O)=O)C=C1Cl,DB02773
"1,3-Propanediol",OCCCO,DB02774
1-Hexadecanosulfonic Acid,CCCCCCCCCCCCCCCCS(O)(=O)=O,DB02776
Diundecyl Phosphatidyl Choline,[H][C@@](COC(=O)CCCCCCCCCCC)(COP(O)(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCC,DB02777
"2,5-Anhydroglucitol-1,6-Biphosphate",[H][C@]1(O)[C@]([H])(O)[C@]([H])(COP(O)(O)=O)O[C@]1([H])COP(O)(O)=O,DB02778
Dodecyltrimethylammonium,CCCCCCCCCCCC[N+](C)(C)C,DB02779
Beta-3-Cysteine,[H][C@](N)(CS)CC(O)=O,DB02780
"4-{(Z)-[2-[3-(Methylsulfanyl)Propanoyl]-5-Oxo-1-(2-Oxoethyl)-1,5-Dihydro-4h-Imidazol-4-Ylidene]Methyl}Benzenolate",[H]\C(=C1/N=C(N(CC=O)C1=O)C(=O)CCSC)C1=CC=C([O-])C=C1,DB02781
4'-Deoxy-4'-Acetylyamino-Pyridoxal-5'-Phosphate,CC1=NC=C(COP(O)(O)=O)C(CNOCC(O)=O)=C1O,DB02783
N-(Bromoacetyl)-beta-alanyl-N-(2-{4-[(carboxycarbonyl)amino]phenyl}ethyl)-L-serinamide,[H]N(CCC(=O)N([H])[C@@]([H])(CO)C(=O)N([H])CCC1=CC=C(C=C1)N([H])C(=O)C(O)=O)C(=O)CBr,DB02784
"(2S)-1-[(2S,4R)-4-Benzyl-2-hydroxy-5-{[(1S,2R,5S)-2-hydroxy-5-methylcyclopentyl]amino}-5-oxopentyl]-4-{[6-chloro-5-(4-methyl-1-piperazinyl)-2-pyrazinyl]carbonyl}-N-(2-methyl-2-propanyl)-2-piperazineca rboxamide",[H]N([C@H]1[C@@H](C)CC[C@H]1O)C(=O)[C@@H](C[C@H](O)CN1CCN(C[C@H]1C(=O)N([H])C(C)(C)C)C(=O)C1=CN=C(N2CCN(C)CC2)C(Cl)=N1)CC1=CC=CC=C1,DB02785
2-Anhydro-3-Fluoro-Quinic Acid,[H][C@@]1(O)C[C@@](O)(C=C(F)[C@@]1([H])O)C(O)=O,DB02786
N-Acetylmannosaminitol,[H][C@@](C)(O)N[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)CO,DB02787
(S)-acetoin,C[C@H](O)C(C)=O,DB02788
Pregnenolone,[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@@H](O)CC[C@]12C,DB02789
Phenyl-uridine-5'-diphosphate,[H]N1C(=O)C=CN([C@@H]2O[C@H](COP(O)(=O)OP(O)(=O)OC3=CC=CC=C3)[C@@H](O)[C@H]2O)C1=O,DB02790
Deglucobalhimycin,[H]N([H])C(=O)C[C@@H]1N([H])C(=O)[C@H](N([H])C(=O)[C@@H](CC(C)C)N([H])C)[C@H](O)C2=CC(Cl)=C(OC3=C(O)C4=CC(=C3)[C@@]([H])(N([H])C1=O)C(=O)N([H])[C@]1([H])C3=CC(=C(O)C=C3)C3=C(C=C(O)C=C3O)[C@H](N([H])C(=O)[C@@]([H])(N([H])C1=O)[C@H](O[C@H]1C[C@](C)(N([H])[H])C(O)(O)[C@H](C)O1)C1=CC(Cl)=C(O4)C=C1)C(O)=O)C=C2,DB02792
Isochorismic Acid,[H][C@]1(O)C(=CC=C[C@]1([H])OC(=C)C([O-])=O)C([O-])=O,DB02793
"(2S)-2-({4-[(2S)-1-(2-Amino-4-oxo-1,4-dihydro-6-quinazolinyl)-3-{[2-({(2R,3R,4S,5R)-3,4-dihydroxy-5-[(phosphonooxy)methyl]tetrahydro-2-furanyl}amino)-2-oxoethyl]amino}-2-hydroxy-2-propanyl]benzoyl}ami no)pentanedioic acid",[H]N([H])C1=NC(=O)C2=C(C=CC(CC(O)(CN([H])CC(=O)N([H])[C@@H]3O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]3O)C3=CC=C(C=C3)C(=O)N([H])[C@@H](CCC(O)=O)C(O)=O)=C2)N1[H],DB02794
P-Anisic Acid,COC1=CC=C(C=C1)C(O)=O,DB02795
9-deazainosine,[H]N1C=C([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C2=C1C(=O)N=CN2[H],DB02796
3-Nitrophenylboronic Acid,OB(O)C1=CC=CC(=C1)[N+]([O-])=O,DB02797
Alpha-Methylene Adenosine Monophosphate,[H][C@]1(COP(C)(O)=O)O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O,DB02798
N-[2-(1-maleimidyl)ethyl]-7-diethylaminocoumarin-3-carboxamide,CCN(CC)C1=CC2=C(C=C1)C=C(C(=O)N\C=C/N1C(=O)CCC1=O)C(=O)O2,DB02799
"5-hydroxymethyl-5,6-dihydrofolic acid",NC1=NC2=C(N(CO)[C@@H](CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)C=N2)C(=O)N1,DB02800
"2,3-Anhydro-quinic acid",[H][C@@]1(O)C[C@@](O)(C=C[C@@]1([H])O)C(O)=O,DB02801
3-(alpha-D-Galactopyranosyloxy)-5-nitrobenzamide,[H]N([H])C(=O)C1=CC(=CC(O[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)=C1)[N+]([O-])=O,DB02802
"3-Phenyl-1,2-Propandiol",OC[C@@H](O)CC1=CC=CC=C1,DB02803
A-98881,[H][C@@]1(O)CN(CC2=CC=CC=C2)N(CC2=CC(OC)=C(O)C=C2)C(=O)N(CC2=CC(OC)=C(O)C=C2)[C@]1([H])CC1=CC=CC=C1,DB02804
Arabinouridine 3'-phosphate,[H]N1C(=O)C=CN([C@@H]2O[C@H](CO)[C@@H](OP(O)(O)=O)[C@@H]2O)C1=O,DB02805
2-Methoxyethanol,COCCO,DB02806
3-deoxy-D-lyxo-hexonic acid,[H][C@](O)(C[C@@]([H])(O)[C@]([H])(O)CO)C(O)=O,DB02807
Trifluorofurnesyl Diphosphate,CC(C)=CCC\C(C)=C\CC\C(=C\CO[P@@](=O)(O)OP(O)(O)=O)C(F)(F)F,DB02808
"Brodimoprim-4,6-Dicarboxylate",COC1=CC(CC2=C[NH+]=C(N)N=C2N)=CC(OCCC[C@@H](CCC([O-])=O)C([O-])=O)=C1Br,DB02809
N-(2-Acetamido)Iminodiacetic Acid,NC(=O)CN(CC(O)=O)CC(O)=O,DB02810
Diethyl phosphonate,[H]P(=O)(OCC)OCC,DB02811
RWJ-56423,[H]N([H])C(=NCCC[C@H](N([H])C(=O)[C@@H]1C[C@@H](O)CN1C(C)=O)C(=O)C1=NC2=CC=CC=C2S1)N([H])[H],DB02812
"2-Acetamido-2-Deoxy-D-Glucono-1,5-Lactone",CC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)OC1=O,DB02813
3'-Deazo-Thiamin Diphosphate,CC1=C(CCO[P@](O)(=O)O[P@](O)([O-])=O)SC=[N+]1CC1=C(N)C=C(C)N=C1,DB02814
"7-(1-Methyl-1,2,3-Triazol-4-Yl)-6-Formyl-2,7-Dihydro-[1,4]Thiazepine-3-Carboxylic Acid, Brl42715, C6-(N1-Methyl-1,2,3-Triazolylmethylene)Penem",[H][C@@]1(SC=C(NC=C1C=O)C(O)=O)C1=CN(C)N=N1,DB02816
5-Exo-Hydroxycamphor,[H][C@@]1(O)C[C@@]2(C)C(=O)C[C@]1([H])C2(C)C,DB02817
Iodo-Willardiine,N[C@@H](CN1C=C(I)C(=O)NC1=O)C(O)=O,DB02818
"Mono-[3,4-Dihydroxy-5-(5-Methyl-Benzoimidazol-1-Yl)-Tetrahydor-Furan-2-Ylmethyl] Ester",[H][C@]1(COP(O)(O)=O)O[C@]([H])(N2C=NC3=C2C=CC(C)=C3)[C@]([H])(O)[C@]1([H])O,DB02819
Canaline,NOCC[C@H](N)C(O)=O,DB02821
Para-Bromobenzyl Alcohol,OCC1=CC=C(Br)C=C1,DB02822
Phosphonoacetic Acid,OC(=O)CP(O)(O)=O,DB02823
N-Pyridoxyl-Glycine-5-Monophosphate,CC1=NC=C(COP(O)(O)=O)C(CNCC(O)=O)=C1O,DB02824
Methylphosphinate,CP([O-])=O,DB02825
"7-(1,1-Dioxo-1h-Benzo[D]Isothiazol-3-Yloxymethyl)-2-(Oxalyl-Amino)-4,7-Dihydro-5h-Thieno[2,3-C]Pyran-3-Carboxylic Acid",[H][C@@]1(COC2=NS(=O)(=O)C3=C2C=CC=C3)OCCC2=C1SC(NC(=O)C(O)=O)=C2C(O)=O,DB02827
5-Fluorolevulinic Acid,OC(=O)CCC(=O)CF,DB02828
4-(Acetylamino)-3-[(Aminoacetyl)Amino]Benzoic Acid,CC(=O)NC1=CC=C(C=C1NC(=O)C[NH3+])C(O)=O,DB02829
FR236913,[H][C@](CO)(CCN1C=CC2=C1C=C(NC(=O)NCC1=CC=CC=C1)C=C2)N1C=NC(=C1)C(N)=O,DB02830
Dihydrogenphosphate,[H]OP([O-])(=O)O[H],DB02831
Siroheme,C[C@@]1(CC(O)=O)C2=CC3=C(CC(O)=O)C(CCC(O)=O)=C4C=C5N6C(=CC7=C(CCC(O)=O)[C@](C)(CC(O)=O)C8=CC(N2[Fe@]6(N34)N78)=C1CCC(O)=O)C(CC(O)=O)=C5CCC(O)=O,DB02832
[4-(2-Amino-4-Methyl-Thiazol-5-Yl)-Pyrimidin-2-Yl]-(3-Nitro-Phenyl)-Amine,CC1=C(SC(N)=N1)C1=NC(NC2=CC=CC(=C2)[N+]([O-])=O)=NC=C1,DB02833
IDD552,OC(=O)COC1=CC(F)=CC=C1C(=O)NCC1=NC2=C(S1)C(F)=CC(F)=C2F,DB02834
"Alpha-D-Glucose 1,6-Bisphosphate",O[C@H]1[C@H](O)[C@@H](COP(O)(O)=O)O[C@H](OP(O)(O)=O)[C@@H]1O,DB02835
Guanosine 5'-diphosphate 2':3'-cyclic monophosphate,[H]N([H])C1=NC(=O)C2=C(N1[H])N(C=N2)[C@@H]1O[C@H](COP(O)(=O)OP(O)(O)=O)[C@@]2([H])O[P@](O)(=O)O[C@@]12[H],DB02836
4-(Hydrogen sulfate)-beta-D-galactopyranose,OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@H]1OS(O)(=O)=O,DB02837
"3,4-Dihydro-2h-Pyrrolium-5-Carboxylate",[O-]C(=O)C1=[NH+]CCC1,DB02838
"2,4-Dihydroxybenzoic Acid",OC(=O)C1=CC=C(O)C=C1O,DB02839
"4-(1,3-Benzodioxol-5-Yl)-5-(5-Ethyl-2,4-Dihydroxyphenyl)-2h-Pyrazole-3-Carboxylic Acid",CCC1=C(O)C=C(O)C(=C1)C1=NNC(C(O)=O)=C1C1=CC=C2OCOC2=C1,DB02840
[(2-Ethoxy-1-Naphthoyl)Amino]Methylboronic Acid,CCOC1=C(C(=O)NCB(O)O)C2=C(C=CC=C2)C=C1,DB02841
9-amino-n-[3-(dimethylamino)propyl]acridine-4-carboxamide,CN(C)CCCNC(=O)C1=CC=CC2=C(N)C3=C(C=CC=C3)N=C12,DB02842
alpha-D-glucose-1-phosphate,OC[C@H]1O[C@H](OP(O)(O)=O)[C@H](O)[C@@H](O)[C@@H]1O,DB02843
"S-Adenosyl-1,8-Diamino-3-Thiooctane",[H][C@]1(CSC(CCCCCN)=CCN)O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O,DB02844
Methylphosphinic Acid,CP(O)=O,DB02845
L-thioproline,[H][C@]1(CSCN1)C(O)=O,DB02846
"(2s,3r)-1-Amino-2-Methylbutane-2,3-Diol",[H][C@](C)(O)[C@@](C)(O)CN,DB02847
"{4-[3-(6,7-Diethoxy-Quinazolin-4-Ylamino)-Phenyl]-Thiazol-2-Yl}-Methanol",CCOC1=C(OCC)C=C2C(NC3=CC=CC(=C3)C3=CSC(CO)=N3)=NC=NC2=C1,DB02848
N-Pyridoxyl-1-Amino-Cyclopropanecarboxylic Acid-5-Monophosphate,CC1=NC=C(COP(O)(O)=O)C(CNC2(CC2)C(O)=O)=C1O,DB02849
DAS869,COC1=CC=C(C=C1)C1=C(C)C(=CC=C1S(C)(=O)=O)C(=O)C1=C(O)N(N=C1)C(C)(C)C,DB02850
Thiocamphor,[H][C@@]12CC[C@@](C)(C(=S)C1)C2(C)C,DB02851
Domoic Acid,[H]\C(\C(\[H])=C(\C)[C@@]1([H])CN[C@]([H])(C(O)=O)[C@@]1([H])CC(O)=O)=C(\[H])[C@@]([H])(C)C(O)=O,DB02852
D-Proline,OC(=O)[C@H]1CCCN1,DB02853
Aetiocholanolone,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@]2([H])C[C@]([H])(O)CC[C@]12C,DB02854
N-(3-Propylcarbamoyloxirane-2-Carbonyl)-Isoleucyl-Proline,[H][C@](O)(CC(=O)N[C@]([H])(C(=O)N1CCC[C@@]1([H])C(O)=O)[C@@]([H])(C)CC)C(=O)NCCC,DB02855
Ethyl N-methylcarbamate,CCOC(=O)NC,DB02856
Guanosine,NC1=NC2=C(N=CN2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C(=O)N1,DB02857
3-(4-Benzenesulfonyl-Thiophene-2-Sulfonylamino)-Phenylboronic Acid,OB(O)C1=CC(NS(=O)(=O)C2=CC(=CS2)S(=O)(=O)C2=CC=CC=C2)=CC=C1,DB02858
Soraphen A,[H]\C1=C([H])/[C@@]([H])(OC)[C@]([H])(CCCC[C@]([H])(OC(=O)[C@@]([H])(C)[C@@]2(O)O[C@]([H])([C@@]([H])(C)[C@]([H])(O)[C@@]2([H])OC)[C@@]1([H])C)C1=CC=CC=C1)OC,DB02859
Calyculin A,[H][C@@]1(O[C@]2(C[C@@H](O)[C@H](C)[C@H](C\C=C\C3=COC(=N3)[C@@H](C)CCNC(=O)[C@@H](O)[C@@H](O)[C@H](COC)N(C)C)O2)C(C)(C)[C@H]1OP(O)(O)=O)[C@H](C[C@H](O)[C@H](C)[C@H](O)[C@H](C)\C=C(/C)\C(\C)=C\C=C\C(\C)=C/C#N)OC,DB02860
"4-(Aminosulfonyl)-N-[(3,4,5-Trifluorophenyl)Methyl]-Benzamide",NS(=O)(=O)C1=CC=C(C=C1)C(=O)NCC1=CC(F)=C(F)C(F)=C1,DB02861
Gluco-Phenylimidazole,[H][C@]1(CO)N2C=C(N=C2[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O)C1=CC=CC=C1,DB02862
Biliverdin Ix Gamma Chromophore,[H]\C(=C1\N\C(=C(\[H])C2=NC(=O)C(CCC(O)=O)=C2C)C(C=C)=C1C)C1=C(C=C)C(C)=C(N1)C(\[H])=C1/N=C(O)C(CCC(O)=O)=C1C,DB02864
Glucosamine 4-Phosphate,N[C@H]1[C@H](O)O[C@H](CO)[C@@H](OP(O)(O)=O)[C@@H]1O,DB02865
Dansylamide,CN(C)C1=C2C=CC=C(C2=CC=C1)S(N)(=O)=O,DB02866
D-Mannose 1-Phosphate,OC[C@H]1OC(OP(O)(O)=O)[C@@H](O)[C@@H](O)[C@@H]1O,DB02867
Deacetoxyvinzolidine,[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@@](CC)(C[C@@]22OC(=O)N(CCCl)C2=O)[C@@]13[H])[C@]1(C[C@H]2CN(C[C@](O)(CC)C2)CCC2=C1NC1=CC=CC=C21)C(=O)OC,DB02868
3-amino-5-phenylpentane,[H][C@](N)(CCC1=CC=CC=C1)C=CS(=O)(=O)C1=CC=CC=C1,DB02869
N-Allylaniline,C=CCNC1=CC=CC=C1,DB02870
3-Butylthiolane 1-Oxide,[H][C@]1(CCCC)CC[S@](=O)C1,DB02871
